Order_ID,Order_Date,Customer_ID,Product_ID,Quantity,Sales_Amount,Shipping_Cost,Order_Status,Delivery_Status
70032399,2025-04-22,102936,50071,1,942.89,30.02,Delivered,On Time
70032400,2025-11-29,103029,50729,31,6273.1,391.37,Delivered,On Time
70032401,2025-06-24,102968,50037,1,510.79,30.66,Delivered,On Time
70032402,2025-11-19,101727,50743,8,6793.55,271.47,Returned,N/A
70032403,2023-12-28,104682,51706,2,1654.42,82.04,Delivered,On Time
70032404,2023-01-20,102344,50561,4,1113.97,95.63,Delivered,On Time
70032405,2025-09-19,100118,50357,45,24392.64,1648.18,Delivered,On Time
70032406,2023-12-01,101678,51803,19,3711.8,69.22,Delivered,On Time
70032407,2023-07-07,100611,50480,3,1492.96,47.93,Delivered,On Time
70032408,2023-03-11,101735,50926,22,22426.43,1719.72,Delivered,On Time
70032409,2024-02-11,102987,50734,11,4737.49,322.08,Delivered,Delayed
70032410,2025-03-28,100134,50227,1,1116.57,46.3,Delivered,On Time
70032411,2025-02-26,104327,50478,3,1658.61,96.1,Delivered,Early
70032412,2024-01-01,103000,51227,3,2555.82,94.06,Delivered,On Time
70032413,2024-06-30,101442,50210,7,3926.73,115.29,Delivered,On Time
70032414,2025-09-15,101486,50116,24,6446.32,383.77,Delivered,On Time
70032415,2024-04-20,102258,50341,16,11629.28,292.85,Delivered,On Time
70032416,2025-09-25,101209,50601,2,1300.04,108.22,Delivered,On Time
70032417,2024-01-07,100028,51420,1,387.45,16.92,Delivered,On Time
70032418,2023-03-15,100154,50945,5,2604.71,113.35,Delivered,On Time
70032419,2025-03-08,101718,50973,2,991.39,79.29,Delivered,On Time
70032420,2024-04-14,100568,50788,10,2462.08,125.17,Delivered,On Time
70032421,2023-06-30,100134,51525,5,3119.31,154.28,Delivered,Delayed
70032422,2023-03-26,104271,50124,1,422.85,12.54,Delivered,On Time
70032423,2025-12-14,101334,51123,3,1046.2,32.54,Delivered,On Time
70032424,2024-08-24,102472,51884,1,317.26,6.77,Delivered,Early
70032425,2025-06-19,100892,51123,1,345.82,31.0,Delivered,On Time
70032426,2023-03-25,100261,51452,1,1110.97,80.84,Cancelled,N/A
70032427,2023-12-18,103652,50323,1,39.61,5.04,Delivered,Early
70032428,2024-02-27,100573,51123,32,11425.05,664.22,Delivered,On Time
70032429,2024-07-30,100150,50682,26,18886.09,1633.14,Delivered,Early
70032430,2024-07-30,102885,51414,4,4604.99,380.43,Delivered,On Time
70032431,2025-04-10,100072,50365,5,2153.1,144.15,Delivered,On Time
70032432,2024-01-09,102109,51123,23,8125.69,476.15,Delivered,On Time
70032433,2025-07-09,101415,51012,1,554.56,32.59,Delivered,On Time
70032434,2024-08-31,101544,51451,9,707.81,8.04,Delivered,Delayed
70032435,2025-11-11,100025,51322,2,2158.72,45.68,Delivered,On Time
70032436,2025-01-25,104804,51464,50,19389.43,1635.18,Delivered,On Time
70032437,2023-01-31,102529,51800,14,15754.71,615.42,Delivered,On Time
70032438,2024-08-15,102805,51123,56,19889.99,1117.62,Delivered,Early
70032439,2025-02-10,103338,50788,41,10774.18,753.08,Delivered,On Time
70032440,2025-09-30,103941,50974,1,623.59,31.76,Delivered,On Time
70032441,2025-06-29,102985,51380,2,1871.16,144.27,Delivered,On Time
70032442,2025-07-08,103749,50499,2,2136.2,35.99,Delivered,On Time
70032443,2023-07-04,102177,50391,2,727.57,55.36,Delivered,Delayed
70032444,2023-05-28,101781,50240,14,16907.55,1411.4,Delivered,On Time
70032445,2023-08-30,104069,50792,1,1070.4,66.03,Delivered,Delayed
70032446,2025-11-23,104311,50204,1,1459.58,62.37,Delivered,Delayed
70032447,2023-11-16,100662,50286,1,478.19,11.41,Cancelled,N/A
70032448,2023-10-26,102674,51758,1,306.77,13.0,Delivered,On Time
70032449,2023-01-06,103404,51143,18,18084.82,1037.78,Delivered,Early
70032450,2025-12-08,100457,51868,40,21372.47,1227.82,Delivered,On Time
70032451,2025-09-16,104639,50788,59,15254.11,943.43,Delivered,On Time
70032452,2025-01-22,102535,50769,12,5581.5,443.03,Delivered,On Time
70032453,2024-04-22,103209,51743,11,10781.96,642.16,Delivered,Delayed
70032454,2025-11-13,100884,51123,1,330.27,27.69,Delivered,On Time
70032455,2024-12-30,101301,51123,41,14099.8,903.95,Delivered,On Time
70032456,2025-06-02,100543,51123,14,5051.58,366.95,Delivered,On Time
70032457,2025-02-20,101298,51599,11,2445.4,199.45,Delivered,On Time
70032458,2025-02-23,102427,51347,8,4364.41,310.51,Delivered,Delayed
70032459,2023-12-19,104144,50387,3,2264.69,201.89,Returned,N/A
70032460,2023-07-13,102623,51401,8,5843.25,514.29,Delivered,Delayed
70032461,2024-03-01,101197,51103,21,12182.98,648.68,Returned,N/A
70032462,2024-02-24,100248,50294,5,317.14,26.55,Delivered,On Time
70032463,2023-08-24,103071,50687,15,6630.99,334.36,Delivered,Early
70032464,2023-07-06,102027,51518,30,30743.79,2069.2,Delivered,On Time
70032465,2025-10-12,104920,51821,55,59862.06,4741.66,Delivered,On Time
70032466,2024-12-21,103848,50921,2,2220.75,50.6,Delivered,On Time
70032467,2025-04-23,104017,51420,4,1515.11,106.03,Delivered,On Time
70032468,2024-10-07,100069,50142,5,4178.67,341.15,Delivered,On Time
70032469,2025-01-29,103838,51012,29,15133.9,371.65,Delivered,On Time
70032470,2024-01-04,100996,50987,1,508.52,40.93,Delivered,On Time
70032471,2023-04-27,102872,51990,10,11005.62,806.67,Delivered,Delayed
70032472,2025-07-01,102166,51992,9,2012.65,148.64,Delivered,On Time
70032473,2024-02-04,102803,50921,1,1067.54,24.51,Delivered,On Time
70032474,2023-05-24,100632,50344,28,17013.98,1277.64,Delivered,Delayed
70032475,2025-02-24,102216,51005,33,20424.1,1429.09,Delivered,Delayed
70032476,2025-11-09,100218,51354,1,754.78,38.68,Delivered,Early
70032477,2025-04-15,100240,51461,31,35944.77,1951.5,Delivered,On Time
70032478,2023-10-01,103301,50365,2,876.45,24.79,Cancelled,N/A
70032479,2023-10-07,104743,51490,60,13775.84,987.36,Cancelled,N/A
70032480,2025-05-04,103836,51862,4,3577.75,237.92,Delivered,On Time
70032481,2025-01-04,102282,50351,4,980.43,19.73,Cancelled,N/A
70032482,2025-04-22,100308,50929,20,17699.82,1590.02,Delivered,On Time
70032483,2025-05-10,100251,51748,24,18419.27,496.76,Delivered,Early
70032484,2025-03-01,100777,50656,5,684.82,26.2,Delivered,On Time
70032485,2023-01-29,104859,50185,38,42586.37,1603.78,Delivered,Early
70032486,2024-03-20,101912,51922,4,2650.03,158.41,Cancelled,N/A
70032487,2025-11-14,104189,51431,5,5498.72,365.29,Delivered,On Time
70032488,2025-03-21,103485,50323,35,1347.69,115.32,Delivered,On Time
70032489,2024-08-19,102976,50883,4,4593.26,107.27,Delivered,On Time
70032490,2024-11-22,104727,51123,6,2056.53,74.11,Delivered,On Time
70032491,2023-08-09,101124,51787,3,758.76,18.42,Delivered,On Time
70032492,2025-01-04,102209,50606,41,51686.99,1164.13,Delivered,Delayed
70032493,2024-08-27,104308,51626,14,15729.34,1070.36,Delivered,On Time
70032494,2024-12-12,102733,50004,20,9127.33,654.76,Delivered,On Time
70032495,2025-10-01,101209,51758,1,293.66,16.28,Delivered,On Time
70032496,2025-10-26,101054,51509,1,688.33,14.61,Delivered,Delayed
70032497,2024-02-02,103705,51840,16,20789.19,1827.18,Returned,N/A
70032498,2023-01-20,100069,50788,31,7636.84,675.39,Delivered,On Time
70032499,2024-11-01,104559,51910,8,3239.32,274.05,Delivered,On Time
70032500,2025-01-13,100112,51547,2,1008.38,61.19,Delivered,Early
70032501,2024-01-11,103125,50323,12,458.95,7.49,Delivered,On Time
70032502,2024-08-31,102972,50485,1,313.7,13.37,Delivered,Delayed
70032503,2023-05-21,102836,51578,28,36580.53,1593.73,Delivered,Early
70032504,2024-12-28,102314,50887,1,108.02,4.5,Delivered,On Time
70032505,2025-01-19,104249,51512,1,816.08,38.79,Delivered,Delayed
70032506,2023-04-25,103301,50883,2,2207.22,99.3,Returned,N/A
70032507,2023-12-14,103861,51214,1,355.05,21.91,Delivered,Early
70032508,2025-03-28,100532,50742,1,6.73,4.5,Delivered,On Time
70032509,2024-09-18,100271,50921,1,1085.13,58.25,Delivered,On Time
70032510,2023-10-12,100161,51727,4,4286.71,148.86,Delivered,On Time
70032511,2023-09-10,100715,50974,54,33331.85,2634.01,Delivered,On Time
70032512,2023-04-23,103342,51373,40,3555.02,251.62,Delivered,On Time
70032513,2025-07-20,102432,50422,8,10863.21,263.8,Delivered,Delayed
70032514,2024-06-30,103704,51373,4,362.69,9.92,Delivered,On Time
70032515,2023-01-26,100972,50268,6,3681.22,203.33,Delivered,On Time
70032516,2025-10-13,101756,51173,45,36464.05,549.76,Delivered,On Time
70032517,2023-02-02,104438,51103,1,605.55,22.79,Delivered,On Time
70032518,2024-04-21,104675,50812,3,624.4,20.08,Delivered,Early
70032519,2025-08-27,104599,51649,31,23235.91,687.67,Delivered,Delayed
70032520,2023-01-31,104054,51123,17,5962.6,314.32,Delivered,On Time
70032521,2023-08-26,103413,50559,1,733.17,26.25,Delivered,Delayed
70032522,2025-11-19,104559,51005,43,28746.94,1943.85,Cancelled,N/A
70032523,2023-01-10,103512,51555,1,171.23,10.16,Cancelled,N/A
70032524,2025-04-15,104758,51745,4,4956.96,109.15,Cancelled,N/A
70032525,2025-08-30,100140,50666,3,36.46,6.34,Delivered,Delayed
70032526,2023-07-11,104598,50204,5,7257.2,469.46,Delivered,Delayed
70032527,2023-02-08,102741,50561,56,16896.15,894.32,Delivered,Early
70032528,2023-11-24,100531,51758,35,11227.46,404.52,Delivered,Delayed
70032529,2023-01-11,101069,51305,6,6414.96,207.14,Delivered,On Time
70032530,2024-04-24,104249,51892,14,13195.83,444.93,Delivered,On Time
70032531,2025-10-05,102485,50121,53,20119.32,843.04,Delivered,Early
70032532,2023-10-18,104912,50748,8,6352.1,498.62,Delivered,On Time
70032533,2025-11-14,100532,50798,3,1790.65,105.47,Delivered,On Time
70032534,2024-04-27,101981,50720,2,1721.92,54.02,Delivered,On Time
70032535,2024-09-29,101615,50560,7,7337.33,322.89,Delivered,Delayed
70032536,2025-05-09,102529,50883,11,12123.53,359.12,Delivered,On Time
70032537,2023-05-22,103134,51351,2,2173.77,167.55,Delivered,Delayed
70032538,2024-01-17,103310,50365,15,6127.62,425.74,Delivered,On Time
70032539,2024-03-28,100007,51532,48,2749.43,243.84,Returned,N/A
70032540,2023-04-05,100475,50443,10,2669.92,73.15,Delivered,On Time
70032541,2023-05-18,100202,51911,29,26537.14,2264.54,Delivered,Delayed
70032542,2023-08-28,104308,51525,4,2418.52,122.66,Returned,N/A
70032543,2024-03-24,101507,50704,33,35977.25,2237.31,Delivered,On Time
70032544,2025-02-02,101756,51123,3,1076.23,26.34,Delivered,Delayed
70032545,2025-11-21,102187,50788,39,9635.0,191.39,Delivered,Delayed
70032546,2024-11-01,104231,51994,5,1332.55,59.16,Delivered,Delayed
70032547,2024-04-25,100076,50929,53,48913.29,2643.74,Delivered,On Time
70032548,2025-05-29,100533,51354,1,761.57,58.25,Delivered,Early
70032549,2024-08-13,103407,51240,1,1167.76,26.79,Delivered,On Time
70032550,2025-06-09,104802,50641,1,162.74,11.65,Delivered,Delayed
70032551,2024-06-07,103196,50788,1,267.29,22.57,Delivered,Early
70032552,2024-06-02,101277,50982,50,54143.17,2931.58,Returned,N/A
70032553,2023-10-19,102532,50541,17,1499.43,129.31,Delivered,On Time
70032554,2025-11-20,104858,50404,7,1474.31,27.94,Delivered,On Time
70032555,2025-03-30,102579,51907,21,24706.09,1988.58,Delivered,Delayed
70032556,2023-09-16,101800,50582,16,2923.86,183.27,Delivered,On Time
70032557,2025-06-14,101851,50743,1,880.42,42.71,Delivered,On Time
70032558,2023-03-28,104815,51636,10,7078.21,558.62,Delivered,Early
70032559,2025-08-08,103539,51525,1,612.98,46.75,Returned,N/A
70032560,2025-01-23,103407,50334,4,2727.63,171.04,Delivered,On Time
70032561,2023-08-10,101139,50344,14,8530.7,313.69,Delivered,Delayed
70032562,2023-05-06,102766,50351,14,3384.16,230.0,Delivered,On Time
70032563,2025-11-19,101715,51123,50,17960.6,590.72,Delivered,On Time
70032564,2023-01-14,101180,51640,38,24532.86,514.87,Delivered,Delayed
70032565,2025-08-20,104462,51451,21,1639.42,33.35,Cancelled,N/A
70032566,2025-02-19,101849,50788,2,501.48,29.45,Returned,N/A
70032567,2023-01-03,101377,51123,18,5982.5,224.72,Delivered,On Time
70032568,2024-10-31,104648,51405,8,8004.58,526.56,Delivered,Early
70032569,2023-07-13,101011,50034,2,1300.15,66.37,Delivered,Delayed
70032570,2024-12-14,103659,51641,7,3727.0,226.19,Delivered,On Time
70032571,2024-09-26,103274,51525,1,583.55,16.16,Cancelled,N/A
70032572,2023-12-05,104588,51454,3,1874.62,167.95,Delivered,On Time
70032573,2025-09-13,104128,51895,1,244.16,11.96,Delivered,On Time
70032574,2024-05-09,103488,50024,11,8027.56,583.5,Delivered,On Time
70032575,2024-10-21,101512,51646,1,317.59,19.64,Delivered,Delayed
70032576,2024-10-07,102435,50916,1,154.94,15.08,Delivered,On Time
70032577,2024-07-28,104717,51507,21,7962.57,450.34,Delivered,Early
70032578,2023-09-25,100137,50093,3,2556.64,55.67,Cancelled,N/A
70032579,2024-12-10,103924,50165,10,7045.39,491.92,Delivered,Delayed
70032580,2024-12-28,101223,50313,8,6964.93,143.08,Delivered,Delayed
70032581,2023-01-06,100932,50371,3,2938.89,117.98,Delivered,On Time
70032582,2025-07-18,101140,50323,3,110.89,14.2,Delivered,On Time
70032583,2023-05-16,100333,50743,6,5000.22,403.8,Delivered,Early
70032584,2024-02-16,104963,50664,1,163.32,7.62,Delivered,Early
70032585,2025-07-10,104327,50443,3,852.86,36.95,Delivered,On Time
70032586,2025-08-07,102539,50330,16,2693.9,195.07,Delivered,On Time
70032587,2023-09-07,103515,51347,2,1057.81,35.12,Delivered,Delayed
70032588,2023-02-07,102748,50926,21,22763.62,499.8,Delivered,On Time
70032589,2023-09-19,104033,51862,5,4407.7,205.6,Delivered,Delayed
70032590,2023-01-07,104199,51643,7,8011.97,556.64,Delivered,Delayed
70032591,2024-02-02,101145,51486,13,3600.12,145.71,Returned,N/A
70032592,2023-05-20,102236,50227,9,10312.12,234.56,Delivered,On Time
70032593,2024-01-13,103143,51772,15,17529.18,939.21,Delivered,On Time
70032594,2024-01-17,104882,51920,4,4716.9,399.32,Delivered,Delayed
70032595,2023-04-27,103402,50200,51,2958.71,51.85,Cancelled,N/A
70032596,2025-01-12,104470,51696,29,5929.75,178.17,Delivered,On Time
70032597,2025-05-16,104205,50818,1,1297.69,106.46,Delivered,Early
70032598,2025-11-02,102853,50693,5,147.97,4.5,Cancelled,N/A
70032599,2024-03-06,104462,51349,2,2019.09,98.51,Delivered,On Time
70032600,2023-09-08,101824,50682,7,5023.76,161.28,Delivered,On Time
70032601,2024-12-21,101830,50280,5,2374.84,70.61,Delivered,On Time
70032602,2023-02-10,103856,51394,1,806.19,50.42,Delivered,On Time
70032603,2023-02-01,100645,51288,1,833.12,17.99,Delivered,On Time
70032604,2024-04-17,101464,51529,1,674.1,18.93,Delivered,On Time
70032605,2023-02-21,102989,51123,2,671.01,17.61,Delivered,On Time
70032606,2024-06-02,102027,51558,1,949.02,24.44,Delivered,Early
70032607,2025-06-22,104699,50022,1,384.52,16.31,Delivered,On Time
70032608,2023-12-08,104765,51525,36,22376.64,1981.41,Delivered,Delayed
70032609,2025-01-04,102471,50844,1,15.51,4.5,Delivered,On Time
70032610,2024-08-20,102647,51123,2,725.26,59.69,Delivered,On Time
70032611,2023-12-04,103573,51758,36,11246.97,365.59,Delivered,On Time
70032612,2025-05-19,102218,51525,2,1263.31,21.25,Cancelled,N/A
70032613,2024-06-23,100960,51271,17,14996.78,428.71,Delivered,On Time
70032614,2024-01-19,103672,50323,9,344.93,8.5,Delivered,On Time
70032615,2025-01-20,103649,50554,3,729.9,50.95,Delivered,On Time
70032616,2024-12-03,101197,50747,36,45683.04,1437.07,Delivered,On Time
70032617,2025-12-28,104138,51823,14,17842.2,1001.61,Delivered,Delayed
70032618,2025-05-03,103026,51525,60,36397.11,3254.97,Delivered,On Time
70032619,2025-05-11,101160,50975,3,2558.93,71.28,Delivered,On Time
70032620,2024-05-08,103269,51507,2,782.42,23.89,Delivered,On Time
70032621,2025-04-21,101148,50561,51,15162.0,507.14,Delivered,On Time
70032622,2024-07-14,101305,50323,33,1225.79,54.33,Delivered,On Time
70032623,2025-05-20,104222,51123,6,2021.79,45.41,Delivered,Early
70032624,2023-11-14,104639,50830,11,4917.96,109.28,Delivered,On Time
70032625,2025-08-25,101243,50887,7,785.83,48.88,Delivered,On Time
70032626,2025-06-09,104633,50351,1,235.65,10.91,Delivered,On Time
70032627,2023-07-04,101171,50780,3,3116.84,94.04,Delivered,On Time
70032628,2023-12-29,100532,51928,17,22366.06,1868.77,Delivered,On Time
70032629,2025-11-22,100324,50204,15,22235.7,1741.3,Delivered,On Time
70032630,2023-03-25,101186,51959,2,1104.17,54.76,Delivered,On Time
70032631,2025-01-22,101858,51167,5,870.51,38.12,Delivered,On Time
70032632,2024-02-16,104629,50807,6,2431.38,55.15,Delivered,Early
70032633,2023-12-02,101186,50006,2,1997.82,140.01,Delivered,On Time
70032634,2024-03-24,101754,50840,11,7957.26,346.52,Delivered,On Time
70032635,2023-11-03,103636,50881,1,1302.67,79.55,Delivered,Delayed
70032636,2024-07-15,101464,50491,10,5052.87,175.35,Delivered,On Time
70032637,2024-09-05,103407,51745,22,25467.72,904.47,Delivered,Delayed
70032638,2025-06-19,102091,50788,24,6224.74,508.02,Delivered,On Time
70032639,2025-03-17,101004,50280,2,947.67,32.33,Cancelled,N/A
70032640,2025-02-08,103636,51709,1,1190.07,87.89,Returned,N/A
70032641,2025-09-20,100154,51288,49,40900.22,2418.68,Delivered,Early
70032642,2023-07-27,101427,50148,19,18435.54,1075.03,Delivered,On Time
70032643,2023-11-04,101715,50201,1,573.73,45.63,Delivered,Delayed
70032644,2023-10-17,102228,51928,35,47726.73,2398.21,Delivered,On Time
70032645,2024-07-21,103402,51748,10,7154.35,422.55,Delivered,On Time
70032646,2024-12-25,102234,51758,41,12830.09,633.74,Delivered,On Time
70032647,2025-05-18,102925,50251,29,30452.37,563.59,Delivered,On Time
70032648,2023-07-31,102927,50309,14,473.82,39.25,Delivered,On Time
70032649,2024-12-06,101796,51962,1,966.08,34.16,Returned,N/A
70032650,2025-08-05,104664,51978,48,944.03,82.64,Delivered,On Time
70032651,2024-02-18,104761,50911,2,953.07,74.36,Delivered,Delayed
70032652,2024-06-12,102852,51451,37,3100.28,266.98,Delivered,On Time
70032653,2024-03-25,100399,51451,39,3130.02,148.32,Delivered,Delayed
70032654,2023-10-01,102422,51975,4,524.9,15.4,Delivered,On Time
70032655,2024-11-13,100927,51525,3,1749.59,57.87,Delivered,On Time
70032656,2025-02-06,102372,50698,46,26314.48,2355.1,Delivered,On Time
70032657,2025-01-07,100948,51288,1,849.42,48.5,Delivered,On Time
70032658,2025-05-01,103476,50938,8,3358.24,116.29,Delivered,On Time
70032659,2025-10-12,100445,50853,18,2806.77,148.51,Delivered,Delayed
70032660,2024-07-18,104755,50921,20,21239.77,1634.73,Delivered,Delayed
70032661,2025-07-06,100998,51758,8,2438.38,48.34,Delivered,On Time
70032662,2024-12-31,103301,50743,5,4349.12,241.0,Cancelled,N/A
70032663,2025-03-18,104576,51295,4,2382.49,213.18,Delivered,Early
70032664,2023-05-04,101209,51920,22,27306.78,582.28,Delivered,On Time
70032665,2023-09-12,104667,50713,4,57.82,4.5,Delivered,Delayed
70032666,2024-08-27,101872,51394,13,11031.14,322.43,Delivered,Delayed
70032667,2025-08-14,104774,50323,21,819.18,52.98,Delivered,On Time
70032668,2024-01-27,104841,51745,9,10257.61,752.63,Delivered,On Time
70032669,2023-12-09,100947,51675,3,1506.14,117.99,Delivered,Delayed
70032670,2023-01-31,104125,50426,1,384.23,10.43,Delivered,On Time
70032671,2023-03-31,100989,50255,4,148.84,16.47,Delivered,On Time
70032672,2024-12-02,101104,50313,23,20716.98,1561.45,Delivered,Delayed
70032673,2025-02-24,100463,51758,3,875.14,62.21,Delivered,On Time
70032674,2024-03-23,100767,50940,18,4029.49,199.32,Delivered,On Time
70032675,2023-06-17,103129,51475,46,38322.09,893.9,Delivered,On Time
70032676,2025-08-23,102184,50944,18,8369.82,519.7,Delivered,Delayed
70032677,2025-05-06,103914,51756,46,18590.35,1456.4,Delivered,Early
70032678,2024-06-16,101615,50906,59,30674.22,551.53,Delivered,On Time
70032679,2025-12-23,104824,51748,17,12563.04,394.07,Delivered,Early
70032680,2023-09-04,100271,50567,11,6013.81,529.99,Delivered,On Time
70032681,2024-04-02,100359,50181,49,11274.13,881.43,Delivered,On Time
70032682,2025-03-31,103465,50593,5,2676.39,237.82,Delivered,On Time
70032683,2023-07-30,104438,51191,7,5434.19,434.03,Returned,N/A
70032684,2024-11-18,103927,51745,2,2396.25,69.82,Delivered,On Time
70032685,2025-05-19,102414,50569,8,8702.94,164.96,Cancelled,N/A
70032686,2024-10-06,101328,50204,23,34845.75,2667.64,Delivered,On Time
70032687,2023-07-31,100071,50830,15,6790.26,334.27,Delivered,On Time
70032688,2024-08-26,102498,51822,15,12355.61,324.91,Delivered,On Time
70032689,2023-05-25,102320,50832,26,36370.92,1007.43,Delivered,Delayed
70032690,2024-04-15,101664,50698,15,8678.04,316.68,Delivered,Delayed
70032691,2025-08-08,102836,51381,18,17288.59,1219.0,Cancelled,N/A
70032692,2024-09-29,103606,50811,1,451.37,10.11,Delivered,Delayed
