Customer_ID,Customer_Name,Customer_Type,City,State,Region,Industry
101434,Pinnacle Metro Services,Industrial,Charlotte,North Carolina,South,Education
101435,Northgate Valley Hospitality Services,Industrial,Cleveland,Ohio,Midwest,Construction
101436,Westbrook Summit Supply Co.,Industrial,Detroit,Michigan,Midwest,Logistics
101437,Ironclad Valley Industrial Systems,Retail Chain,San Antonio,Texas,South,Manufacturing
101438,Horizon Signature Industries,Institutional,Phoenix,Arizona,West,Education
101439,Premier Legacy Manufacturing,Institutional,Milwaukee,Wisconsin,Midwest,Manufacturing
101440,Continental Prime Retail Partners,Institutional,Atlanta,Georgia,South,Logistics
101441,Superior Trusted Enterprises,Retail Chain,Atlanta,Georgia,South,Education
101442,Crestview Regional Enterprises,Government,Dallas,Texas,South,Automotive
101443,Patriot Reliable Distribution,Industrial,Tucson,Arizona,West,Logistics
101444,Sterling Elite Hospitality Services,Industrial,Denver,Colorado,West,Hospitality
101445,Liberty Central Group,Commercial,Portland,Oregon,West,Hospitality
101446,Lonestar Signature Medical Supply,Government,Salt Lake City,Utah,West,Healthcare
101447,Union Regional Supply Co.,Industrial,Orlando,Florida,South,Logistics
101448,Maple Harbor Construction Group,Industrial,Raleigh,North Carolina,South,Food Service
101449,Granite Allied Hospitality Services,Government,Seattle,Washington,West,Healthcare
101450,Maple First Supply Co.,Retail Chain,Minneapolis,Minnesota,Midwest,Education
101451,Superior Allied Corp.,Commercial,Atlanta,Georgia,South,Technology
101452,National Harbor Manufacturing,Government,Baltimore,Maryland,Northeast,Hospitality
101453,Evergreen Capital Industries,Industrial,Raleigh,North Carolina,South,Hospitality
101454,Sterling Crossroads Medical Supply,Commercial,Albany,New York,Northeast,Healthcare
101455,Westbrook Reliable Systems,Commercial,Phoenix,Arizona,West,Technology
101456,Pinnacle Distribution,Institutional,Salt Lake City,Utah,West,Construction
101457,Superior Elite Distribution,Government,Houston,Texas,South,Construction
101458,Meridian Elite Industrial Systems,Commercial,Portland,Oregon,West,Logistics
101459,Allied United Medical Supply,Commercial,Baltimore,Maryland,Northeast,Food Service
101460,Sterling First Corp.,Industrial,Columbus,Ohio,Midwest,Construction
101461,Frontier Reliable Retail Partners,Institutional,Houston,Texas,South,Construction
101462,Riverside Elite Systems,Commercial,Phoenix,Arizona,West,Technology
101463,Continental United Industries,Retail Chain,Salt Lake City,Utah,West,Education
101464,Summitline Holdings,Institutional,Philadelphia,Pennsylvania,Northeast,Automotive
101465,Horizon Regional Facilities Group,Commercial,Boston,Massachusetts,Northeast,Manufacturing
101466,Apex Allied Distribution,Retail Chain,San Antonio,Texas,South,Food Service
101467,Frontier Central Systems,Institutional,Kansas City,Missouri,Midwest,Manufacturing
101468,Crestview Capital Supply Co.,Commercial,Albany,New York,Northeast,Healthcare
101469,Summitline Legacy Solutions,Industrial,Dallas,Texas,South,Manufacturing
101470,Apex Valley Corp.,Industrial,San Antonio,Texas,South,Hospitality
101471,Trailhead Prime Supply Co.,Commercial,Newark,New Jersey,Northeast,Food Service
101472,Granite United Contractors,Institutional,Kansas City,Missouri,Midwest,Construction
101473,Lakeside Regional Retail Partners,Institutional,Cleveland,Ohio,Midwest,Healthcare
101474,Vanguard Elite Medical Supply,Government,Dallas,Texas,South,Construction
101475,Granite Central Facilities Group,Commercial,Houston,Texas,South,Construction
101476,Crestview Landmark Industrial Systems,Commercial,Columbus,Ohio,Midwest,Construction
101477,Patriot Central Group,Government,Denver,Colorado,West,Retail
101478,Northwest Allied Group,Industrial,Baltimore,Maryland,Northeast,Construction
101479,Sterling Prime Contractors,Commercial,Cleveland,Ohio,Midwest,Retail
101480,Continental Landmark Medical Supply,Retail Chain,Pittsburgh,Pennsylvania,Northeast,Retail
101481,Superior Legacy Manufacturing,Institutional,Minneapolis,Minnesota,Midwest,Automotive
101482,Coastal Harbor Contractors,Industrial,Nashville,Tennessee,South,Manufacturing
101483,Summit Regional Supply Co.,Commercial,Columbus,Ohio,Midwest,Hospitality
101484,Redwood Metro Systems,Commercial,Tucson,Arizona,West,Education
101485,Riverside Metro Retail Partners,Institutional,Los Angeles,California,West,Technology
101486,Patriot Corp.,Commercial,Boston,Massachusetts,Northeast,Healthcare
101487,Trailhead Capital Manufacturing,Government,Portland,Oregon,West,Construction
101488,Horizon Trusted Holdings,Government,Philadelphia,Pennsylvania,Northeast,Technology
101489,Superior Prime Systems,Institutional,Columbus,Ohio,Midwest,Logistics
101490,Keystone Crossroads Solutions,Commercial,Cleveland,Ohio,Midwest,Automotive
101491,Trailhead Allied Contractors,Commercial,Nashville,Tennessee,South,Retail
101492,Summitline Elite Hospitality Services,Institutional,Indianapolis,Indiana,Midwest,Food Service
101493,Union Prime Contractors,Institutional,Seattle,Washington,West,Technology
101494,Ironclad Legacy Distribution,Retail Chain,Baltimore,Maryland,Northeast,Logistics
101495,Patriot Elite Retail Partners,Government,Chicago,Illinois,Midwest,Technology
101496,Meridian First Services,Industrial,Phoenix,Arizona,West,Food Service
101497,Westbrook Signature Holdings,Commercial,Cleveland,Ohio,Midwest,Healthcare
101498,Lakeside Legacy Holdings,Retail Chain,Newark,New Jersey,Northeast,Logistics
101499,Coastal Allied Contractors,Industrial,Charlotte,North Carolina,South,Manufacturing
101500,Cascade Harbor Medical Supply,Retail Chain,Sacramento,California,West,Logistics
101501,Crestview Metro Industrial Systems,Commercial,Pittsburgh,Pennsylvania,Northeast,Technology
101502,Bluepoint Allied Industries,Commercial,Seattle,Washington,West,Automotive
101503,Patriot Legacy Contractors,Retail Chain,Charlotte,North Carolina,South,Hospitality
101504,Summit First Facilities Group,Government,Houston,Texas,South,Logistics
101505,Continental Landmark Solutions,Institutional,Milwaukee,Wisconsin,Midwest,Education
101506,Meridian Solutions,Institutional,Kansas City,Missouri,Midwest,Retail
101507,Summit Facilities Group,Industrial,Kansas City,Missouri,Midwest,Education
101508,Sterling Trusted Solutions,Industrial,Baltimore,Maryland,Northeast,Construction
101509,Continental Crossroads Industrial Systems,Industrial,Baltimore,Maryland,Northeast,Automotive
101510,Premier Metro Systems,Commercial,Tucson,Arizona,West,Logistics
101511,Superior Summit Retail Partners,Commercial,Los Angeles,California,West,Manufacturing
101512,Redwood Valley Solutions,Industrial,Baltimore,Maryland,Northeast,Automotive
101513,Premier Elite Distribution,Industrial,Portland,Oregon,West,Hospitality
101514,Cascade First Industries,Commercial,Charlotte,North Carolina,South,Construction
101515,Cascade Landmark Services,Institutional,Indianapolis,Indiana,Midwest,Logistics
101516,Westbrook Regional Enterprises,Retail Chain,Salt Lake City,Utah,West,Food Service
101517,Liberty Trusted Facilities Group,Institutional,Cleveland,Ohio,Midwest,Education
101518,National Harbor Corp.,Institutional,Minneapolis,Minnesota,Midwest,Automotive
101519,Fairmont Regional Industrial Systems,Industrial,Tucson,Arizona,West,Construction
101520,Cascade First Hospitality Services,Institutional,Los Angeles,California,West,Logistics
101521,Pinnacle Summit Supply Co.,Commercial,Portland,Oregon,West,Food Service
101522,Patriot Trusted Hospitality Services,Commercial,Albany,New York,Northeast,Logistics
101523,Coastal National Logistics,Government,Pittsburgh,Pennsylvania,Northeast,Logistics
101524,Ironclad Central Contractors,Commercial,Charlotte,North Carolina,South,Healthcare
101525,Trailhead Trusted Supply Co.,Government,Cleveland,Ohio,Midwest,Education
101526,Pinnacle Allied Hospitality Services,Institutional,Detroit,Michigan,Midwest,Hospitality
101527,Pinnacle Trusted Logistics,Institutional,Nashville,Tennessee,South,Food Service
101528,Liberty Capital Partners,Institutional,Pittsburgh,Pennsylvania,Northeast,Automotive
101529,Oakridge Regional Industries,Commercial,Denver,Colorado,West,Construction
101530,Apex Capital Systems,Retail Chain,Atlanta,Georgia,South,Education
101531,Pioneer Crossroads Industrial Systems,Retail Chain,Phoenix,Arizona,West,Retail
101532,Pinnacle Capital Hospitality Services,Industrial,Sacramento,California,West,Construction
101533,Allied First Industries,Government,Boston,Massachusetts,Northeast,Automotive
101534,Northwest Regional Holdings,Institutional,Indianapolis,Indiana,Midwest,Manufacturing
101535,Westbrook Central Industrial Systems,Government,Orlando,Florida,South,Hospitality
101536,Liberty Crossroads Enterprises,Industrial,Portland,Oregon,West,Technology
101537,Granite Prime Corp.,Institutional,Tucson,Arizona,West,Food Service
101538,Union Metro Systems,Government,Raleigh,North Carolina,South,Retail
101539,Union Trusted Distribution,Government,Tucson,Arizona,West,Technology
101540,Summitline Metro Facilities Group,Institutional,Atlanta,Georgia,South,Healthcare
101541,Frontier Summit Medical Supply,Government,Pittsburgh,Pennsylvania,Northeast,Education
101542,Vanguard Prime Hospitality Services,Industrial,Cleveland,Ohio,Midwest,Retail
101543,Northwest Legacy Hospitality Services,Institutional,Indianapolis,Indiana,Midwest,Logistics
101544,Continental Central Corp.,Government,Los Angeles,California,West,Hospitality
101545,Meridian Metro Group,Government,Los Angeles,California,West,Retail
101546,Fairmont Metro Solutions,Commercial,Charlotte,North Carolina,South,Automotive
101547,Apex Central Systems,Retail Chain,Orlando,Florida,South,Food Service
101548,Allied Summit Construction Group,Institutional,Pittsburgh,Pennsylvania,Northeast,Logistics
101549,Maple Harbor Partners,Retail Chain,Kansas City,Missouri,Midwest,Healthcare
101550,Northwest Valley Group,Institutional,Baltimore,Maryland,Northeast,Automotive
101551,Ironclad Allied Services,Industrial,Nashville,Tennessee,South,Technology
101552,Pinnacle National Solutions,Commercial,Portland,Oregon,West,Construction
101553,Meridian Capital Corp.,Industrial,Nashville,Tennessee,South,Logistics
101554,Summit Elite Systems,Industrial,Indianapolis,Indiana,Midwest,Construction
101555,Sterling First Holdings,Industrial,Chicago,Illinois,Midwest,Hospitality
101556,Premier United Industrial Systems,Government,Baltimore,Maryland,Northeast,Construction
101557,Liberty Trusted Retail Partners,Commercial,Sacramento,California,West,Logistics
101558,Vanguard Central Retail Partners,Government,Detroit,Michigan,Midwest,Hospitality
101559,Crestview Metro Holdings,Industrial,Los Angeles,California,West,Hospitality
101560,Anchor Landmark Distribution,Commercial,Salt Lake City,Utah,West,Healthcare
101561,Granite Valley Supply Co.,Institutional,Chicago,Illinois,Midwest,Hospitality
101562,Pinnacle Elite Supply Co.,Commercial,Indianapolis,Indiana,Midwest,Construction
101563,Riverside Signature Medical Supply,Retail Chain,Boston,Massachusetts,Northeast,Hospitality
101564,Allied Partners,Commercial,Newark,New Jersey,Northeast,Hospitality
101565,Lonestar First Logistics,Institutional,Orlando,Florida,South,Automotive
101566,Pioneer National Services,Government,Dallas,Texas,South,Hospitality
101567,Crestview United Enterprises,Institutional,Atlanta,Georgia,South,Manufacturing
101568,Vanguard Signature Solutions,Commercial,Raleigh,North Carolina,South,Construction
101569,Pioneer Enterprises,Government,Houston,Texas,South,Automotive
101570,Granite Allied Systems,Retail Chain,Houston,Texas,South,Logistics
101571,Premier Allied Partners,Industrial,Philadelphia,Pennsylvania,Northeast,Retail
101572,Northgate Landmark Medical Supply,Government,Milwaukee,Wisconsin,Midwest,Construction
101573,Patriot National Logistics,Commercial,Orlando,Florida,South,Automotive
101574,Crestview Central Distribution,Industrial,Los Angeles,California,West,Hospitality
101575,Northgate Contractors,Industrial,Salt Lake City,Utah,West,Food Service
101576,Anchor Capital Contractors,Industrial,Charlotte,North Carolina,South,Hospitality
101577,Westbrook Capital Supply Co.,Institutional,Phoenix,Arizona,West,Logistics
101578,Allied Prime Facilities Group,Commercial,Baltimore,Maryland,Northeast,Food Service
101579,Maple Prime Holdings,Government,Denver,Colorado,West,Retail
101580,Vanguard Landmark Solutions,Industrial,Orlando,Florida,South,Food Service
101581,Keystone Summit Manufacturing,Government,Minneapolis,Minnesota,Midwest,Retail
101582,Summit Summit Partners,Government,Raleigh,North Carolina,South,Healthcare
101583,Liberty Landmark Corp.,Institutional,Philadelphia,Pennsylvania,Northeast,Hospitality
101584,Apex First Retail Partners,Retail Chain,Milwaukee,Wisconsin,Midwest,Automotive
101585,Bluepoint Prime Enterprises,Government,Charlotte,North Carolina,South,Automotive
101586,Westbrook Metro Solutions,Commercial,Boston,Massachusetts,Northeast,Hospitality
101587,Cascade Elite Group,Industrial,Portland,Oregon,West,Manufacturing
101588,National Regional Partners,Government,Boston,Massachusetts,Northeast,Healthcare
101589,Anchor Capital Holdings,Institutional,Baltimore,Maryland,Northeast,Logistics
101590,Liberty Legacy Contractors,Retail Chain,Detroit,Michigan,Midwest,Automotive
101591,Allied Landmark Partners,Retail Chain,Los Angeles,California,West,Manufacturing
101592,Ironclad Prime Services,Commercial,Indianapolis,Indiana,Midwest,Logistics
101593,Redwood Reliable Medical Supply,Government,Raleigh,North Carolina,South,Automotive
101594,Evergreen Elite Medical Supply,Industrial,Chicago,Illinois,Midwest,Food Service
101595,Summitline Valley Hospitality Services,Retail Chain,Boston,Massachusetts,Northeast,Education
101596,Pinnacle Crossroads Contractors,Government,Baltimore,Maryland,Northeast,Manufacturing
101597,Lakeside Summit Group,Institutional,Baltimore,Maryland,Northeast,Logistics
101598,Bluepoint First Facilities Group,Industrial,Milwaukee,Wisconsin,Midwest,Retail
101599,Meridian Harbor Supply Co.,Retail Chain,Orlando,Florida,South,Automotive
101600,Fairmont Signature Manufacturing,Government,Albany,New York,Northeast,Technology
101601,Keystone Contractors,Institutional,Detroit,Michigan,Midwest,Retail
101602,Keystone First Holdings,Industrial,Dallas,Texas,South,Hospitality
101603,Frontier Allied Contractors,Retail Chain,Atlanta,Georgia,South,Food Service
101604,Premier Reliable Enterprises,Retail Chain,Sacramento,California,West,Construction
101605,Northwest Harbor Distribution,Commercial,Boston,Massachusetts,Northeast,Retail
101606,Fairmont Landmark Systems,Industrial,Detroit,Michigan,Midwest,Logistics
101607,Heritage Harbor Medical Supply,Retail Chain,Pittsburgh,Pennsylvania,Northeast,Retail
101608,Bluepoint Signature Partners,Retail Chain,Seattle,Washington,West,Food Service
101609,Northgate Regional Logistics,Institutional,Boston,Massachusetts,Northeast,Technology
101610,Summit Central Medical Supply,Commercial,Chicago,Illinois,Midwest,Healthcare
101611,Frontier Elite Partners,Institutional,Houston,Texas,South,Technology
101612,Allied National Logistics,Government,Chicago,Illinois,Midwest,Food Service
101613,Union Crossroads Systems,Government,Minneapolis,Minnesota,Midwest,Food Service
101614,Westbrook Legacy Construction Group,Industrial,Albany,New York,Northeast,Logistics
