Product_ID,Product_Name,Category,Subcategory,Supplier_ID,Unit_Cost,Unit_Price
51514,Multi-Pack Circuit Breaker - 3308 lb,Electrical,Circuit Breaker,3117,610.48,1047.73
51515,Industrial Circuit Breaker - 1119 lb,Electrical,Circuit Breaker,3000,691.8,1205.07
51516,Industrial Steel Shelving Unit,Storage,Steel Shelving Unit,3107,698.61,1051.8
51517,Torque Wrench Set,Tools,Torque Wrench Set,3080,94.99,139.5
51518,Commercial-Grade Steel Shelving Unit,Storage,Steel Shelving Unit,3140,720.63,1000.72
51519,Heavy-Duty Stretch Wrap Roll,Packaging,Stretch Wrap Roll,3159,54.19,70.76
51520,Premium Packing Tape,Packaging,Packing Tape,3237,514.5,836.51
51521,Commercial-Grade Circuit Breaker - 37 pc,Electrical,Circuit Breaker,3247,648.83,866.79
51522,Extra-Large Anchor Bolt Kit,Fasteners,Anchor Bolt Kit,3069,630.3,1096.3
51523,Heavy-Duty Industrial Mop - M,Cleaning & Facility,Industrial Mop,3044,392.47,523.09
51524,Heavy-Duty Torque Wrench Set - 2627 lb,Tools,Torque Wrench Set,3098,494.16,765.88
51525,Compact Floor Scrubber Pads - 3446 lb,Cleaning & Facility,Floor Scrubber Pads,3098,378.1,612.36
51526,Extra-Large Hex Bolt Set - 4126 lb,Fasteners,Hex Bolt Set,3082,671.89,1015.88
51527,Extra-Large Fall Protection Harness - XL,Safety Equipment,Fall Protection Harness,3153,319.21,511.29
51528,Premium Anchor Bolt Kit - 15 pc,Fasteners,Anchor Bolt Kit,3074,346.42,476.11
51529,Reinforced Angle Grinder - XL,Tools,Angle Grinder,3182,549.9,705.16
51530,Reinforced First Aid Kits,Safety Equipment,First Aid Kits,3232,419.1,675.63
51531,Premium Hex Bolt Set - 24 pc,Fasteners,Hex Bolt Set,3122,313.82,548.73
51532,Compact Hand Truck - 4 pc,Material Handling,Hand Truck,3181,44.11,60.18
51533,Reinforced Pallet Jack,Material Handling,Pallet Jack,3075,792.45,1170.09
51534,Premium Drum Handler - 1976 lb,Material Handling,Drum Handler,3059,267.27,403.65
51535,Storage Cabinet - 4588 lb,Storage,Storage Cabinet,3060,800.92,1359.53
51536,Reinforced Safety Goggles - 6 pc,Safety Equipment,Safety Goggles,3031,695.34,931.31
51537,Standard Microfiber Cloth Pack - M,Cleaning & Facility,Microfiber Cloth Pack,3218,211.44,265.22
51538,Industrial Drum Handler,Material Handling,Drum Handler,3120,336.86,449.2
51539,Commercial-Grade Drum Handler,Material Handling,Drum Handler,3116,666.44,987.13
51540,Heavy-Duty Dock Plate,Material Handling,Dock Plate,3096,642.2,824.29
51541,Industrial Pallet Jack - 4113 lb,Material Handling,Pallet Jack,3227,469.34,757.1
51542,Standard Microfiber Cloth Pack,Cleaning & Facility,Microfiber Cloth Pack,3219,796.56,1062.17
51543,Floor Scrubber Pads - 6 pc,Cleaning & Facility,Floor Scrubber Pads,3231,716.21,936.64
51544,Premium Rivet Kit - 25 pc,Fasteners,Rivet Kit,3055,415.93,675.95
51545,Multi-Pack Anchor Bolt Kit - 2573 lb,Fasteners,Anchor Bolt Kit,3058,210.46,264.8
51546,Multi-Pack Trash Receptacle - 31 pc,Cleaning & Facility,Trash Receptacle,3106,750.44,1111.89
51547,Commercial-Grade Safety Goggles,Safety Equipment,Safety Goggles,3227,300.24,511.82
51548,Reinforced Hex Bolt Set,Fasteners,Hex Bolt Set,3222,407.37,699.45
51549,Standard Industrial Mop,Cleaning & Facility,Industrial Mop,3037,143.97,251.38
51550,Corrugated Shipping Box - 42 pc,Packaging,Corrugated Shipping Box,3204,23.93,34.74
51551,Reinforced Trash Receptacle,Cleaning & Facility,Trash Receptacle,3226,681.74,1051.8
51552,Premium Degreaser Concentrate,Cleaning & Facility,Degreaser Concentrate,3039,431.78,755.32
51553,Multi-Pack Self-Tapping Screws - L,Fasteners,Self-Tapping Screws,3100,82.38,118.79
51554,Cordless Drill - L,Tools,Cordless Drill,3204,357.66,481.71
51555,Extra-Large Forklift Attachment,Material Handling,Forklift Attachment,3186,141.81,179.92
51556,Compact Industrial Mop,Cleaning & Facility,Industrial Mop,3230,71.19,105.35
51557,Standard Power Strip,Electrical,Power Strip,3189,467.32,794.75
51558,Standard Cable Management Tray,Electrical,Cable Management Tray,3199,581.32,960.98
51559,Impact Wrench - 32 pc,Tools,Impact Wrench,3249,799.16,1119.05
51560,Reinforced Hex Bolt Set - L,Fasteners,Hex Bolt Set,3056,473.32,791.51
51561,Commercial-Grade Angle Grinder,Tools,Angle Grinder,3107,310.77,503.84
51562,Heavy-Duty LED Work Light - 5204 lb,Electrical,LED Work Light,3198,806.4,1275.27
51563,Premium Commercial Extension Cord - 1361 lb,Electrical,Commercial Extension Cord,3240,404.04,511.23
51564,Industrial Commercial Extension Cord - 4129 lb,Electrical,Commercial Extension Cord,3217,501.6,728.65
51565,Compact Torque Wrench Set,Tools,Torque Wrench Set,3021,280.43,403.38
51566,Heavy-Duty Storage Bin - 4526 lb,Storage,Storage Bin,3248,420.53,545.07
51567,Pallet Jack - XL,Material Handling,Pallet Jack,3173,250.19,418.27
51568,Reinforced Cable Management Tray - 4 pc,Electrical,Cable Management Tray,3149,282.96,359.21
51569,Reinforced Storage Bin - 1492 lb,Storage,Storage Bin,3068,701.18,1048.39
51570,Extra-Large Shipping Label Printer - S,Packaging,Shipping Label Printer,3066,58.47,90.81
51571,Extra-Large Dock Plate - S,Material Handling,Dock Plate,3218,586.77,742.86
51572,Commercial-Grade Cable Management Tray,Electrical,Cable Management Tray,3208,262.87,414.48
51573,Compact Rivet Kit - L,Fasteners,Rivet Kit,3039,207.24,274.46
51574,Hard Hats - 982 lb,Safety Equipment,Hard Hats,3072,110.25,177.66
51575,Standard Cable Management Tray - 4045 lb,Electrical,Cable Management Tray,3171,350.46,601.02
51576,Compact Poly Mailer - 43 pc,Packaging,Poly Mailer,3016,136.0,183.02
51577,Industrial Safety Vests - 4176 lb,Safety Equipment,Safety Vests,3181,560.78,812.43
51578,Commercial-Grade Wire Connector Kit - 49 pc,Electrical,Wire Connector Kit,3222,814.5,1324.18
51579,Commercial-Grade Pallet Jack - 863 lb,Material Handling,Pallet Jack,3010,744.63,1055.35
51580,Extra-Large Hand Truck - XL,Material Handling,Hand Truck,3161,357.23,584.22
51581,Standard Cable Management Tray,Electrical,Cable Management Tray,3128,412.19,685.13
51582,Commercial-Grade Impact Wrench,Tools,Impact Wrench,3135,234.97,339.61
51583,Angle Grinder,Tools,Angle Grinder,3116,249.15,435.61
51584,Standard Ear Protection,Safety Equipment,Ear Protection,3237,405.18,684.4
51585,Reinforced Microfiber Cloth Pack - M,Cleaning & Facility,Microfiber Cloth Pack,3166,383.81,537.39
51586,Reinforced Safety Goggles,Safety Equipment,Safety Goggles,3243,452.77,575.14
51587,Premium Floor Scrubber Pads,Cleaning & Facility,Floor Scrubber Pads,3208,682.72,946.81
51588,Extra-Large Hex Bolt Set - 519 lb,Fasteners,Hex Bolt Set,3169,840.58,1140.42
51589,Heavy-Duty Strapping Kit - 26 pc,Packaging,Strapping Kit,3003,153.53,242.28
51590,Standard Hex Bolt Set,Fasteners,Hex Bolt Set,3066,113.44,184.31
51591,Industrial Dock Plate - 1425 lb,Material Handling,Dock Plate,3024,176.27,234.78
51592,Extra-Large Packing Tape,Packaging,Packing Tape,3061,725.59,908.19
51593,Industrial Modular Drawer System - 9 pc,Storage,Modular Drawer System,3199,106.3,173.59
51594,Heavy-Duty Microfiber Cloth Pack - 44 pc,Cleaning & Facility,Microfiber Cloth Pack,3023,668.42,954.59
51595,Premium Circuit Breaker,Electrical,Circuit Breaker,3248,774.59,1208.49
51596,Commercial-Grade Storage Bin,Storage,Storage Bin,3122,693.58,1052.44
51597,Standard Commercial Extension Cord,Electrical,Commercial Extension Cord,3103,686.86,1125.03
51598,Compact Impact Wrench - XL,Tools,Impact Wrench,3199,709.91,1218.84
51599,Multi-Pack Microfiber Cloth Pack - 22 pc,Cleaning & Facility,Microfiber Cloth Pack,3115,172.05,218.67
51600,Reinforced Cordless Drill - 3 pc,Tools,Cordless Drill,3248,355.25,592.83
51601,Heavy-Duty Wire Connector Kit,Electrical,Wire Connector Kit,3034,478.74,626.31
51602,Extra-Large Degreaser Concentrate,Cleaning & Facility,Degreaser Concentrate,3062,668.97,1049.64
51603,Premium Shipping Label Printer,Packaging,Shipping Label Printer,3035,798.4,1263.4
51604,Premium Strapping Kit - 2884 lb,Packaging,Strapping Kit,3093,834.18,1449.44
51605,Industrial Wire Shelving,Storage,Wire Shelving,3182,834.13,1179.36
51606,Commercial-Grade Modular Drawer System,Storage,Modular Drawer System,3081,828.53,1353.82
51607,Reinforced Steel Shelving Unit - M,Storage,Steel Shelving Unit,3194,45.05,63.33
51608,Extra-Large Modular Drawer System - 37 pc,Storage,Modular Drawer System,3238,88.52,128.52
51609,Premium Ear Protection - 44 pc,Safety Equipment,Ear Protection,3024,630.84,831.73
51610,Multi-Pack Hard Hats - 3058 lb,Safety Equipment,Hard Hats,3151,462.27,638.92
51611,Standard Cordless Drill,Tools,Cordless Drill,3207,596.64,776.79
51612,Compact Fall Protection Harness - M,Safety Equipment,Fall Protection Harness,3133,841.24,1053.77
51613,Compact Shipping Label Printer,Packaging,Shipping Label Printer,3099,367.26,571.69
51614,Extra-Large Hydraulic Jack - 1215 lb,Tools,Hydraulic Jack,3148,827.76,1205.03
51615,Compact Packing Tape - 47 pc,Packaging,Packing Tape,3029,552.32,827.84
51616,Compact Washer Assortment,Fasteners,Washer Assortment,3030,159.56,250.57
51617,Impact Wrench,Tools,Impact Wrench,3055,582.56,766.93
51618,Reinforced Corrugated Shipping Box,Packaging,Corrugated Shipping Box,3027,706.07,887.45
51619,Multi-Pack Circuit Breaker,Electrical,Circuit Breaker,3105,738.94,1043.79
51620,Industrial Washer Assortment - XL,Fasteners,Washer Assortment,3222,178.54,254.7
51621,Multi-Pack Angle Grinder - 29 pc,Tools,Angle Grinder,3015,6.09,9.02
51622,Extra-Large Fall Protection Harness,Safety Equipment,Fall Protection Harness,3071,749.53,989.64
51623,Forklift Attachment,Material Handling,Forklift Attachment,3164,499.96,711.9
51624,Compact Angle Grinder - 32 pc,Tools,Angle Grinder,3231,139.33,189.53
51625,Compact Pallet Jack,Material Handling,Pallet Jack,3028,434.96,746.82
51626,Standard Poly Mailer - 46 pc,Packaging,Poly Mailer,3079,733.19,1105.83
51627,Heavy-Duty Hex Bolt Set - 17 pc,Fasteners,Hex Bolt Set,3171,688.92,1122.16
51628,Multi-Pack Dock Plate - 11 pc,Material Handling,Dock Plate,3107,654.03,1069.24
51629,Multi-Pack Commercial Extension Cord - 13 pc,Electrical,Commercial Extension Cord,3178,613.73,897.53
51630,Compact Shipping Label Printer,Packaging,Shipping Label Printer,3120,480.94,624.28
51631,Standard Impact Wrench - 3023 lb,Tools,Impact Wrench,3126,645.93,979.39
51632,Extra-Large Angle Grinder,Tools,Angle Grinder,3105,481.91,635.4
51633,Multi-Pack Safety Goggles,Safety Equipment,Safety Goggles,3112,579.93,1007.9
51634,Compact Hand Truck,Material Handling,Hand Truck,3104,220.59,377.01
51635,Reinforced Stackable Tote - 15 pc,Storage,Stackable Tote,3023,785.3,1221.84
51636,Reinforced Strapping Kit - 4 pc,Packaging,Strapping Kit,3178,461.52,728.58
51637,Compact Fall Protection Harness,Safety Equipment,Fall Protection Harness,3147,429.88,586.64
51638,Premium Corrugated Shipping Box,Packaging,Corrugated Shipping Box,3024,592.61,748.73
51639,Compact Ear Protection,Safety Equipment,Ear Protection,3053,623.51,840.45
51640,Industrial Impact Wrench - XL,Tools,Impact Wrench,3185,527.18,667.28
51641,Industrial Torque Wrench Set - XL,Tools,Torque Wrench Set,3095,404.51,507.18
51642,Premium Protective Gloves - S,Safety Equipment,Protective Gloves,3111,65.47,95.42
51643,Commercial-Grade Socket Set,Tools,Socket Set,3230,751.66,1139.09
51644,Commercial-Grade Wire Connector Kit - M,Electrical,Wire Connector Kit,3071,520.67,857.73
51645,Reinforced LED Work Light - M,Electrical,LED Work Light,3137,347.02,498.93
51646,Reinforced Industrial Mop,Cleaning & Facility,Industrial Mop,3243,197.97,316.78
51647,Multi-Pack Storage Cabinet - XL,Storage,Storage Cabinet,3224,48.22,64.61
51648,Commercial-Grade Hydraulic Jack,Tools,Hydraulic Jack,3137,463.72,596.85
51649,Extra-Large Stackable Tote - 18 pc,Storage,Stackable Tote,3011,468.15,779.03
51650,Compact Rivet Kit,Fasteners,Rivet Kit,3018,441.95,690.51
51651,Heavy-Duty Washer Assortment - 31 pc,Fasteners,Washer Assortment,3008,843.86,1197.3
51652,Safety Vests - S,Safety Equipment,Safety Vests,3149,644.77,1066.44
51653,Compact Storage Bin,Storage,Storage Bin,3161,551.65,705.35
51654,Standard Protective Gloves,Safety Equipment,Protective Gloves,3066,550.01,894.46
51655,Extra-Large Pallet Jack,Material Handling,Pallet Jack,3233,407.09,608.83
51656,Commercial-Grade Steel Shelving Unit,Storage,Steel Shelving Unit,3129,269.4,399.91
51657,Rivet Kit,Fasteners,Rivet Kit,3096,563.91,954.64
51658,Standard Cable Management Tray - 25 pc,Electrical,Cable Management Tray,3144,452.17,656.82
51659,Premium Steel Shelving Unit - M,Storage,Steel Shelving Unit,3012,842.1,1208.23
51660,Commercial-Grade LED Work Light,Electrical,LED Work Light,3013,608.14,950.22
51661,Compact Anchor Bolt Kit,Fasteners,Anchor Bolt Kit,3004,392.91,560.89
51662,Heavy-Duty Hand Truck,Material Handling,Hand Truck,3135,735.94,1012.95
51663,Extra-Large Storage Cabinet - 18 pc,Storage,Storage Cabinet,3140,817.96,1285.74
51664,Compact Degreaser Concentrate,Cleaning & Facility,Degreaser Concentrate,3062,551.81,800.04
51665,Heavy-Duty Dock Plate,Material Handling,Dock Plate,3133,577.34,931.25
51666,Industrial Bubble Wrap Roll - 2088 lb,Packaging,Bubble Wrap Roll,3184,643.86,846.84
51667,Heavy-Duty Anchor Bolt Kit - 773 lb,Fasteners,Anchor Bolt Kit,3074,742.87,1233.92
51668,Standard Anchor Bolt Kit,Fasteners,Anchor Bolt Kit,3184,161.45,265.48
51669,Extra-Large LED Work Light,Electrical,LED Work Light,3078,569.52,845.69
51670,Industrial Self-Tapping Screws - 16 pc,Fasteners,Self-Tapping Screws,3132,207.88,332.34
51671,Industrial Drum Handler - 1199 lb,Material Handling,Drum Handler,3172,519.95,831.19
51672,Industrial Commercial Extension Cord - S,Electrical,Commercial Extension Cord,3195,779.31,1055.55
51673,Extra-Large Circuit Breaker,Electrical,Circuit Breaker,3036,337.63,459.49
51674,Heavy-Duty Storage Bin,Storage,Storage Bin,3050,464.32,721.19
51675,Heavy-Duty Tool Chest - M,Tools,Tool Chest,3057,346.33,488.85
51676,First Aid Kits,Safety Equipment,First Aid Kits,3099,423.93,733.76
51677,Extra-Large Wire Shelving,Storage,Wire Shelving,3210,12.53,16.82
51678,Reinforced Safety Vests,Safety Equipment,Safety Vests,3134,468.86,782.43
51679,Premium Safety Goggles - 5316 lb,Safety Equipment,Safety Goggles,3152,226.88,315.78
51680,Premium Bulk Storage Container - 1850 lb,Storage,Bulk Storage Container,3034,314.93,518.39
51681,Industrial Hard Hats,Safety Equipment,Hard Hats,3057,246.31,374.3
51682,Extra-Large Angle Grinder,Tools,Angle Grinder,3049,121.41,212.28
51683,Commercial-Grade Drum Handler,Material Handling,Drum Handler,3070,128.68,176.3
51684,Premium LED Work Light,Electrical,LED Work Light,3075,592.17,994.04
51685,Extra-Large Conveyor Roller - 49 pc,Material Handling,Conveyor Roller,3086,537.2,880.48
51686,Premium Angle Grinder,Tools,Angle Grinder,3032,590.71,772.8
51687,Hex Bolt Set - M,Fasteners,Hex Bolt Set,3155,309.36,448.24
51688,Modular Drawer System,Storage,Modular Drawer System,3025,274.7,445.72
51689,Compact Drum Handler,Material Handling,Drum Handler,3046,695.43,1046.3
51690,Heavy-Duty Washer Assortment - 4075 lb,Fasteners,Washer Assortment,3036,649.42,1020.94
51691,Industrial Tool Chest,Tools,Tool Chest,3001,208.44,353.97
51692,Standard Floor Scrubber Pads,Cleaning & Facility,Floor Scrubber Pads,3104,627.08,949.59
51693,Compact Safety Goggles,Safety Equipment,Safety Goggles,3176,90.24,129.52
51694,Extra-Large Safety Vests,Safety Equipment,Safety Vests,3046,683.48,952.01
51695,Industrial Fall Protection Harness,Safety Equipment,Fall Protection Harness,3196,531.53,830.77
51696,Extra-Large Self-Tapping Screws - 7 pc,Fasteners,Self-Tapping Screws,3148,126.4,207.52
51697,Compact Washer Assortment,Fasteners,Washer Assortment,3227,252.72,413.49
51698,Reinforced Shipping Label Printer,Packaging,Shipping Label Printer,3209,160.06,262.53
51699,Commercial-Grade Torque Wrench Set,Tools,Torque Wrench Set,3159,816.67,1043.2
51700,Commercial-Grade Fall Protection Harness - 1064 lb,Safety Equipment,Fall Protection Harness,3007,650.05,1128.6
51701,Compact Floor Scrubber Pads,Cleaning & Facility,Floor Scrubber Pads,3169,517.1,730.6
51702,Compact Cable Management Tray,Electrical,Cable Management Tray,3211,711.15,1237.73
51703,Premium Respirator Masks,Safety Equipment,Respirator Masks,3205,371.01,469.32
51704,Reinforced Forklift Attachment - 1301 lb,Material Handling,Forklift Attachment,3140,562.97,730.03
51705,Premium Washer Assortment,Fasteners,Washer Assortment,3143,785.21,1066.56
51706,Heavy-Duty Degreaser Concentrate - 14 pc,Cleaning & Facility,Degreaser Concentrate,3192,487.28,847.98
51707,Compact Stackable Tote - L,Storage,Stackable Tote,3079,207.17,341.45
51708,Poly Mailer - S,Packaging,Poly Mailer,3131,4.33,6.86
51709,Premium Washer Assortment,Fasteners,Washer Assortment,3128,709.24,1157.22
51710,Heavy-Duty Cordless Drill,Tools,Cordless Drill,3135,44.06,56.53
51711,Heavy-Duty Ear Protection,Safety Equipment,Ear Protection,3116,729.66,1029.33
51712,Extra-Large Anchor Bolt Kit - 3731 lb,Fasteners,Anchor Bolt Kit,3094,534.24,681.24
51713,Industrial Socket Set - 4157 lb,Tools,Socket Set,3041,378.24,526.04
51714,Commercial-Grade Fall Protection Harness - XL,Safety Equipment,Fall Protection Harness,3142,508.28,722.91
51715,Multi-Pack Bulk Storage Container - XL,Storage,Bulk Storage Container,3017,482.13,827.45
51716,Premium Corrugated Shipping Box - L,Packaging,Corrugated Shipping Box,3239,175.06,239.14
51717,Standard Utility Cart - 2924 lb,Material Handling,Utility Cart,3020,95.53,145.43
51718,Compact Industrial Mop,Cleaning & Facility,Industrial Mop,3028,513.88,642.47
51719,Premium Hydraulic Jack - M,Tools,Hydraulic Jack,3249,399.43,608.35
51720,Heavy-Duty Wire Connector Kit,Electrical,Wire Connector Kit,3078,758.07,1154.23
51721,Shipping Label Printer,Packaging,Shipping Label Printer,3130,122.73,177.69
51722,Premium Hard Hats - L,Safety Equipment,Hard Hats,3212,385.9,613.98
51723,Multi-Pack Wire Shelving - 3894 lb,Storage,Wire Shelving,3047,568.35,758.84
51724,Commercial-Grade Storage Bin,Storage,Storage Bin,3049,703.83,915.8
51725,Premium Shipping Label Printer - 38 pc,Packaging,Shipping Label Printer,3187,625.29,935.22
51726,Premium Floor Scrubber Pads,Cleaning & Facility,Floor Scrubber Pads,3174,721.4,965.67
51727,Wire Connector Kit - 4789 lb,Electrical,Wire Connector Kit,3201,815.94,1029.28
51728,Heavy-Duty Rivet Kit - 600 lb,Fasteners,Rivet Kit,3230,732.26,1097.1
51729,Commercial-Grade Washer Assortment - 118 lb,Fasteners,Washer Assortment,3215,461.14,595.87
51730,Compact Hand Truck,Material Handling,Hand Truck,3168,843.36,1340.41
51731,Standard Commercial Extension Cord - 2270 lb,Electrical,Commercial Extension Cord,3133,485.52,784.72
51732,Reinforced Pallet Jack - 4751 lb,Material Handling,Pallet Jack,3244,823.69,1340.54
51733,Compact Ear Protection,Safety Equipment,Ear Protection,3004,247.97,377.75
51734,Hand Truck - L,Material Handling,Hand Truck,3249,564.15,858.15
51735,Industrial Shipping Label Printer - 21 pc,Packaging,Shipping Label Printer,3141,719.75,1119.11
51736,Heavy-Duty Bulk Storage Container,Storage,Bulk Storage Container,3192,433.13,749.84
51737,Heavy-Duty Fall Protection Harness,Safety Equipment,Fall Protection Harness,3050,343.5,496.44
51738,Reinforced Pallet Jack,Material Handling,Pallet Jack,3160,819.12,1049.9
51739,Reinforced Degreaser Concentrate - XL,Cleaning & Facility,Degreaser Concentrate,3111,728.97,1120.64
51740,Commercial-Grade Floor Scrubber Pads - L,Cleaning & Facility,Floor Scrubber Pads,3202,421.59,685.03
51741,Extra-Large Cable Management Tray - S,Electrical,Cable Management Tray,3094,581.1,956.61
51742,Ear Protection - 3296 lb,Safety Equipment,Ear Protection,3116,619.49,877.16
51743,Heavy-Duty Safety Vests - M,Safety Equipment,Safety Vests,3095,662.4,941.48
51744,Commercial-Grade Packing Tape - 4962 lb,Packaging,Packing Tape,3208,169.5,241.79
51745,Compact Stretch Wrap Roll,Packaging,Stretch Wrap Roll,3212,720.27,1184.68
51746,Compact Hydraulic Jack - S,Tools,Hydraulic Jack,3234,224.21,356.99
51747,Extra-Large Circuit Breaker - L,Electrical,Circuit Breaker,3042,777.16,1104.87
51748,Reinforced Forklift Attachment - 46 pc,Material Handling,Forklift Attachment,3094,451.93,741.55
51749,Extra-Large Steel Shelving Unit - 37 pc,Storage,Steel Shelving Unit,3125,313.15,540.44
51750,Extra-Large Bubble Wrap Roll - 3 pc,Packaging,Bubble Wrap Roll,3073,643.44,1052.99
51751,Stretch Wrap Roll,Packaging,Stretch Wrap Roll,3131,105.06,166.81
51752,Heavy-Duty Modular Drawer System - XL,Storage,Modular Drawer System,3180,43.19,65.25
51753,Compact Power Strip - 4 pc,Electrical,Power Strip,3083,181.42,254.68
51754,Heavy-Duty Bubble Wrap Roll,Packaging,Bubble Wrap Roll,3158,186.85,249.77
51755,Premium Hydraulic Jack,Tools,Hydraulic Jack,3217,205.09,300.07
51756,Commercial Extension Cord,Electrical,Commercial Extension Cord,3022,243.46,398.03
51757,Commercial-Grade Respirator Masks,Safety Equipment,Respirator Masks,3151,805.96,1056.62
51758,Microfiber Cloth Pack,Cleaning & Facility,Microfiber Cloth Pack,3216,233.48,307.0
51759,Commercial-Grade Wire Connector Kit - 4666 lb,Electrical,Wire Connector Kit,3221,355.71,614.59
51760,Extra-Large Rivet Kit - XL,Fasteners,Rivet Kit,3130,120.5,193.17
51761,Industrial Cable Management Tray - 4919 lb,Electrical,Cable Management Tray,3081,819.98,1351.57
51762,Extra-Large Stretch Wrap Roll,Packaging,Stretch Wrap Roll,3109,822.6,1362.4
51763,Commercial-Grade Commercial Extension Cord - S,Electrical,Commercial Extension Cord,3058,682.07,979.62
51764,Compact Cordless Drill - 43 pc,Tools,Cordless Drill,3001,738.67,948.91
51765,Multi-Pack LED Work Light - 1771 lb,Electrical,LED Work Light,3025,473.77,635.36
51766,Industrial Packing Tape,Packaging,Packing Tape,3127,845.85,1264.81
51767,Multi-Pack Angle Grinder - 2497 lb,Tools,Angle Grinder,3093,130.23,163.2
51768,Industrial Utility Cart - M,Material Handling,Utility Cart,3139,685.26,915.81
51769,Commercial-Grade Bulk Storage Container - M,Storage,Bulk Storage Container,3165,516.97,873.33
51770,Reinforced Ear Protection,Safety Equipment,Ear Protection,3106,753.06,1136.97
51771,Commercial-Grade Bubble Wrap Roll - 4628 lb,Packaging,Bubble Wrap Roll,3196,295.55,448.13
51772,Extra-Large Degreaser Concentrate - S,Cleaning & Facility,Degreaser Concentrate,3122,669.63,1138.32
51773,Industrial Trash Receptacle - 37 pc,Cleaning & Facility,Trash Receptacle,3220,413.06,594.58
51774,Commercial-Grade Respirator Masks - 3815 lb,Safety Equipment,Respirator Masks,3186,765.05,1168.15
51775,Wire Shelving,Storage,Wire Shelving,3117,549.85,735.58
51776,Multi-Pack Impact Wrench,Tools,Impact Wrench,3237,821.74,1420.25
51777,Commercial-Grade Respirator Masks,Safety Equipment,Respirator Masks,3105,773.51,1049.69
51778,Premium Pallet Jack,Material Handling,Pallet Jack,3140,545.56,746.4
51779,Commercial-Grade Hand Truck - L,Material Handling,Hand Truck,3138,671.69,1126.99
51780,Extra-Large Torque Wrench Set,Tools,Torque Wrench Set,3188,417.53,656.48
51781,Commercial-Grade Floor Scrubber Pads,Cleaning & Facility,Floor Scrubber Pads,3064,486.89,672.16
51782,Heavy-Duty Microfiber Cloth Pack,Cleaning & Facility,Microfiber Cloth Pack,3044,374.94,503.69
51783,Commercial-Grade Industrial Mop,Cleaning & Facility,Industrial Mop,3127,400.09,605.54
51784,Multi-Pack Steel Shelving Unit,Storage,Steel Shelving Unit,3033,804.12,1213.8
51785,Heavy-Duty Pallet Jack,Material Handling,Pallet Jack,3226,467.36,624.69
51786,Extra-Large Ear Protection,Safety Equipment,Ear Protection,3112,429.68,722.64
51787,Compact Cable Management Tray - 44 pc,Electrical,Cable Management Tray,3100,159.81,250.7
51788,Compact Safety Vests - S,Safety Equipment,Safety Vests,3208,784.43,1233.68
51789,Multi-Pack Commercial Extension Cord - S,Electrical,Commercial Extension Cord,3237,741.65,1138.62
51790,Commercial-Grade Storage Bin - 48 pc,Storage,Storage Bin,3050,565.58,733.13
51791,Extra-Large Trash Receptacle - M,Cleaning & Facility,Trash Receptacle,3120,775.22,1192.5
51792,Reinforced Steel Shelving Unit,Storage,Steel Shelving Unit,3038,126.4,161.06
51793,Compact Pallet Jack - 3871 lb,Material Handling,Pallet Jack,3013,398.44,629.57
51794,Heavy-Duty Storage Cabinet - 3234 lb,Storage,Storage Cabinet,3010,91.96,156.94
51795,Storage Cabinet,Storage,Storage Cabinet,3050,646.8,1110.04
51796,Industrial Cordless Drill - 29 pc,Tools,Cordless Drill,3045,179.91,226.09
51797,Extra-Large Trash Receptacle - S,Cleaning & Facility,Trash Receptacle,3202,88.54,123.27
51798,Commercial-Grade Washer Assortment - 2 pc,Fasteners,Washer Assortment,3073,834.75,1106.1
51799,Anchor Bolt Kit - 46 pc,Fasteners,Anchor Bolt Kit,3016,614.31,1025.79
51800,Reinforced Safety Goggles - 4879 lb,Safety Equipment,Safety Goggles,3058,700.59,1147.69
51801,Commercial-Grade Industrial Mop - 14 pc,Cleaning & Facility,Industrial Mop,3099,468.82,712.52
51802,Commercial-Grade Strapping Kit,Packaging,Strapping Kit,3006,755.28,1238.1
51803,Forklift Attachment,Material Handling,Forklift Attachment,3126,140.59,191.96
51804,Commercial-Grade Corrugated Shipping Box - 799 lb,Packaging,Corrugated Shipping Box,3105,364.28,562.96
51805,Commercial-Grade Impact Wrench,Tools,Impact Wrench,3221,293.33,404.95
51806,Drum Handler,Material Handling,Drum Handler,3157,214.87,281.98
51807,Multi-Pack Wire Connector Kit - 25 pc,Electrical,Wire Connector Kit,3151,530.79,761.92
51808,Industrial LED Work Light - 13 pc,Electrical,LED Work Light,3214,409.46,533.61
51809,Premium Bubble Wrap Roll,Packaging,Bubble Wrap Roll,3200,53.78,70.41
51810,Compact Storage Bin,Storage,Storage Bin,3070,198.07,292.09
51811,Commercial-Grade Wire Shelving,Storage,Wire Shelving,3186,14.61,18.97
51812,Heavy-Duty Wire Connector Kit,Electrical,Wire Connector Kit,3118,828.16,1326.84
51813,Extra-Large Steel Shelving Unit,Storage,Steel Shelving Unit,3058,212.16,314.2
51814,Commercial Extension Cord - 25 pc,Electrical,Commercial Extension Cord,3102,420.01,566.91
51815,Compact Pallet Jack - 4729 lb,Material Handling,Pallet Jack,3135,157.33,238.49
51816,Premium Wire Connector Kit - 2178 lb,Electrical,Wire Connector Kit,3001,28.63,37.51
51817,Compact Circuit Breaker - 12 pc,Electrical,Circuit Breaker,3111,713.15,1208.66
51818,Standard Pallet Jack - S,Material Handling,Pallet Jack,3008,595.61,885.97
